path,emotion,source
surprised\Actor_21_03-01-08-02-01-01-21.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-08-02-01-01-21.wav
surprised\Actor_21_03-01-08-02-01-02-21.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-08-02-01-02-21.wav
surprised\Actor_21_03-01-08-02-02-01-21.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-08-02-02-01-21.wav
surprised\Actor_21_03-01-08-02-02-02-21.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-08-02-02-02-21.wav
neutral\Actor_22_03-01-01-01-01-01-22.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-01-01-01-01-22.wav
neutral\Actor_22_03-01-01-01-01-02-22.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-01-01-01-02-22.wav
neutral\Actor_22_03-01-01-01-02-01-22.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-01-01-02-01-22.wav
neutral\Actor_22_03-01-01-01-02-02-22.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-01-01-02-02-22.wav
happy\Actor_22_03-01-03-01-01-01-22.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-03-01-01-01-22.wav
happy\Actor_22_03-01-03-01-01-02-22.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-03-01-01-02-22.wav
happy\Actor_22_03-01-03-01-02-01-22.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-03-01-02-01-22.wav
happy\Actor_22_03-01-03-01-02-02-22.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-03-01-02-02-22.wav
happy\Actor_22_03-01-03-02-01-01-22.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-03-02-01-01-22.wav
happy\Actor_22_03-01-03-02-01-02-22.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-03-02-01-02-22.wav
happy\Actor_22_03-01-03-02-02-01-22.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-03-02-02-01-22.wav
happy\Actor_22_03-01-03-02-02-02-22.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-03-02-02-02-22.wav
sad\Actor_22_03-01-04-01-01-01-22.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-04-01-01-01-22.wav
sad\Actor_22_03-01-04-01-01-02-22.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-04-01-01-02-22.wav
sad\Actor_22_03-01-04-01-02-01-22.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-04-01-02-01-22.wav
sad\Actor_22_03-01-04-01-02-02-22.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-04-01-02-02-22.wav
sad\Actor_22_03-01-04-02-01-01-22.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-04-02-01-01-22.wav
sad\Actor_22_03-01-04-02-01-02-22.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-04-02-01-02-22.wav
sad\Actor_22_03-01-04-02-02-01-22.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-04-02-02-01-22.wav
sad\Actor_22_03-01-04-02-02-02-22.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-04-02-02-02-22.wav
angry\Actor_22_03-01-05-01-01-01-22.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-05-01-01-01-22.wav
angry\Actor_22_03-01-05-01-01-02-22.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-05-01-01-02-22.wav
angry\Actor_22_03-01-05-01-02-01-22.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-05-01-02-01-22.wav
angry\Actor_22_03-01-05-01-02-02-22.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-05-01-02-02-22.wav
angry\Actor_22_03-01-05-02-01-01-22.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-05-02-01-01-22.wav
angry\Actor_22_03-01-05-02-01-02-22.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-05-02-01-02-22.wav
angry\Actor_22_03-01-05-02-02-01-22.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-05-02-02-01-22.wav
angry\Actor_22_03-01-05-02-02-02-22.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-05-02-02-02-22.wav
fearful\Actor_22_03-01-06-01-01-01-22.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-06-01-01-01-22.wav
fearful\Actor_22_03-01-06-01-01-02-22.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-06-01-01-02-22.wav
fearful\Actor_22_03-01-06-01-02-01-22.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-06-01-02-01-22.wav
fearful\Actor_22_03-01-06-01-02-02-22.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-06-01-02-02-22.wav
fearful\Actor_22_03-01-06-02-01-01-22.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-06-02-01-01-22.wav
fearful\Actor_22_03-01-06-02-01-02-22.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-06-02-01-02-22.wav
fearful\Actor_22_03-01-06-02-02-01-22.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-06-02-02-01-22.wav
fearful\Actor_22_03-01-06-02-02-02-22.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-06-02-02-02-22.wav
surprised\Actor_22_03-01-08-01-01-01-22.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-08-01-01-01-22.wav
surprised\Actor_22_03-01-08-01-01-02-22.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-08-01-01-02-22.wav
surprised\Actor_22_03-01-08-01-02-01-22.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-08-01-02-01-22.wav
surprised\Actor_22_03-01-08-01-02-02-22.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-08-01-02-02-22.wav
surprised\Actor_22_03-01-08-02-01-01-22.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-08-02-01-01-22.wav
surprised\Actor_22_03-01-08-02-01-02-22.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-08-02-01-02-22.wav
surprised\Actor_22_03-01-08-02-02-01-22.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-08-02-02-01-22.wav
surprised\Actor_22_03-01-08-02-02-02-22.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_22\03-01-08-02-02-02-22.wav
neutral\Actor_23_03-01-01-01-01-01-23.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-01-01-01-01-23.wav
neutral\Actor_23_03-01-01-01-01-02-23.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-01-01-01-02-23.wav
neutral\Actor_23_03-01-01-01-02-01-23.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-01-01-02-01-23.wav
neutral\Actor_23_03-01-01-01-02-02-23.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-01-01-02-02-23.wav
happy\Actor_23_03-01-03-01-01-01-23.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-03-01-01-01-23.wav
happy\Actor_23_03-01-03-01-01-02-23.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-03-01-01-02-23.wav
happy\Actor_23_03-01-03-01-02-01-23.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-03-01-02-01-23.wav
happy\Actor_23_03-01-03-01-02-02-23.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-03-01-02-02-23.wav
happy\Actor_23_03-01-03-02-01-01-23.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-03-02-01-01-23.wav
happy\Actor_23_03-01-03-02-01-02-23.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-03-02-01-02-23.wav
happy\Actor_23_03-01-03-02-02-01-23.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-03-02-02-01-23.wav
happy\Actor_23_03-01-03-02-02-02-23.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-03-02-02-02-23.wav
sad\Actor_23_03-01-04-01-01-01-23.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-04-01-01-01-23.wav
sad\Actor_23_03-01-04-01-01-02-23.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-04-01-01-02-23.wav
sad\Actor_23_03-01-04-01-02-01-23.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-04-01-02-01-23.wav
sad\Actor_23_03-01-04-01-02-02-23.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-04-01-02-02-23.wav
sad\Actor_23_03-01-04-02-01-01-23.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-04-02-01-01-23.wav
sad\Actor_23_03-01-04-02-01-02-23.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-04-02-01-02-23.wav
sad\Actor_23_03-01-04-02-02-01-23.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-04-02-02-01-23.wav
sad\Actor_23_03-01-04-02-02-02-23.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-04-02-02-02-23.wav
angry\Actor_23_03-01-05-01-01-01-23.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-05-01-01-01-23.wav
angry\Actor_23_03-01-05-01-01-02-23.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-05-01-01-02-23.wav
angry\Actor_23_03-01-05-01-02-01-23.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-05-01-02-01-23.wav
angry\Actor_23_03-01-05-01-02-02-23.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-05-01-02-02-23.wav
angry\Actor_23_03-01-05-02-01-01-23.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-05-02-01-01-23.wav
angry\Actor_23_03-01-05-02-01-02-23.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-05-02-01-02-23.wav
angry\Actor_23_03-01-05-02-02-01-23.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-05-02-02-01-23.wav
angry\Actor_23_03-01-05-02-02-02-23.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-05-02-02-02-23.wav
fearful\Actor_23_03-01-06-01-01-01-23.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-06-01-01-01-23.wav
fearful\Actor_23_03-01-06-01-01-02-23.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-06-01-01-02-23.wav
fearful\Actor_23_03-01-06-01-02-01-23.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-06-01-02-01-23.wav
fearful\Actor_23_03-01-06-01-02-02-23.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-06-01-02-02-23.wav
fearful\Actor_23_03-01-06-02-01-01-23.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-06-02-01-01-23.wav
fearful\Actor_23_03-01-06-02-01-02-23.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-06-02-01-02-23.wav
fearful\Actor_23_03-01-06-02-02-01-23.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-06-02-02-01-23.wav
fearful\Actor_23_03-01-06-02-02-02-23.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-06-02-02-02-23.wav
surprised\Actor_23_03-01-08-01-01-01-23.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-08-01-01-01-23.wav
surprised\Actor_23_03-01-08-01-01-02-23.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-08-01-01-02-23.wav
surprised\Actor_23_03-01-08-01-02-01-23.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-08-01-02-01-23.wav
surprised\Actor_23_03-01-08-01-02-02-23.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-08-01-02-02-23.wav
surprised\Actor_23_03-01-08-02-01-01-23.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-08-02-01-01-23.wav
surprised\Actor_23_03-01-08-02-01-02-23.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-08-02-01-02-23.wav
surprised\Actor_23_03-01-08-02-02-01-23.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-08-02-02-01-23.wav
surprised\Actor_23_03-01-08-02-02-02-23.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_23\03-01-08-02-02-02-23.wav
neutral\Actor_24_03-01-01-01-01-01-24.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-01-01-01-01-24.wav
neutral\Actor_24_03-01-01-01-01-02-24.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-01-01-01-02-24.wav
neutral\Actor_24_03-01-01-01-02-01-24.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-01-01-02-01-24.wav
neutral\Actor_24_03-01-01-01-02-02-24.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-01-01-02-02-24.wav
happy\Actor_24_03-01-03-01-01-01-24.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-03-01-01-01-24.wav
happy\Actor_24_03-01-03-01-01-02-24.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-03-01-01-02-24.wav
happy\Actor_24_03-01-03-01-02-01-24.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-03-01-02-01-24.wav
happy\Actor_24_03-01-03-01-02-02-24.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-03-01-02-02-24.wav
happy\Actor_24_03-01-03-02-01-01-24.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-03-02-01-01-24.wav
happy\Actor_24_03-01-03-02-01-02-24.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-03-02-01-02-24.wav
happy\Actor_24_03-01-03-02-02-01-24.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-03-02-02-01-24.wav
happy\Actor_24_03-01-03-02-02-02-24.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-03-02-02-02-24.wav
sad\Actor_24_03-01-04-01-01-01-24.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-04-01-01-01-24.wav
sad\Actor_24_03-01-04-01-01-02-24.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-04-01-01-02-24.wav
sad\Actor_24_03-01-04-01-02-01-24.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-04-01-02-01-24.wav
sad\Actor_24_03-01-04-01-02-02-24.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-04-01-02-02-24.wav
sad\Actor_24_03-01-04-02-01-01-24.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-04-02-01-01-24.wav
sad\Actor_24_03-01-04-02-01-02-24.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-04-02-01-02-24.wav
sad\Actor_24_03-01-04-02-02-01-24.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-04-02-02-01-24.wav
sad\Actor_24_03-01-04-02-02-02-24.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-04-02-02-02-24.wav
angry\Actor_24_03-01-05-01-01-01-24.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-05-01-01-01-24.wav
angry\Actor_24_03-01-05-01-01-02-24.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-05-01-01-02-24.wav
angry\Actor_24_03-01-05-01-02-01-24.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-05-01-02-01-24.wav
angry\Actor_24_03-01-05-01-02-02-24.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-05-01-02-02-24.wav
angry\Actor_24_03-01-05-02-01-01-24.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-05-02-01-01-24.wav
angry\Actor_24_03-01-05-02-01-02-24.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-05-02-01-02-24.wav
angry\Actor_24_03-01-05-02-02-01-24.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-05-02-02-01-24.wav
angry\Actor_24_03-01-05-02-02-02-24.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-05-02-02-02-24.wav
fearful\Actor_24_03-01-06-01-01-01-24.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-06-01-01-01-24.wav
fearful\Actor_24_03-01-06-01-01-02-24.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-06-01-01-02-24.wav
fearful\Actor_24_03-01-06-01-02-01-24.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-06-01-02-01-24.wav
fearful\Actor_24_03-01-06-01-02-02-24.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-06-01-02-02-24.wav
fearful\Actor_24_03-01-06-02-01-01-24.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-06-02-01-01-24.wav
fearful\Actor_24_03-01-06-02-01-02-24.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-06-02-01-02-24.wav
fearful\Actor_24_03-01-06-02-02-01-24.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-06-02-02-01-24.wav
fearful\Actor_24_03-01-06-02-02-02-24.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-06-02-02-02-24.wav
surprised\Actor_24_03-01-08-01-01-01-24.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-08-01-01-01-24.wav
surprised\Actor_24_03-01-08-01-01-02-24.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-08-01-01-02-24.wav
surprised\Actor_24_03-01-08-01-02-01-24.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-08-01-02-01-24.wav
surprised\Actor_24_03-01-08-01-02-02-24.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-08-01-02-02-24.wav
surprised\Actor_24_03-01-08-02-01-01-24.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-08-02-01-01-24.wav
surprised\Actor_24_03-01-08-02-01-02-24.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-08-02-01-02-24.wav
surprised\Actor_24_03-01-08-02-02-01-24.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-08-02-02-01-24.wav
surprised\Actor_24_03-01-08-02-02-02-24.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_24\03-01-08-02-02-02-24.wav
